anio;item;categoria;seccion;combustible;tcal
2010;OFERTA;Gas lift;Derivados De Petróleo;Gas Licuado;0
2010;OFERTA;Gas lift;Derivados De Petróleo;Gasolina de Aviación;0
2010;OFERTA;Gas lift;Derivados De Petróleo;Kerosene de Aviación;0
2010;OFERTA;Gas lift;Derivados De Petróleo;Nafta;0
2010;OFERTA;Gas lift;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Gas lift;Derivados De Petróleo;Coque de Petróleo;0
2010;OFERTA;Gas lift;Derivados De Petróleo;D.I. de Petróleo;0
2010;OFERTA;Gas lift;Electricidad;Electricidad;0
2010;OFERTA;Gas lift;Derivados De Carbón;Coque Mineral;0
2010;OFERTA;Gas lift;Derivados De Carbón;Gas Coque;0
2010;OFERTA;Gas lift;Derivados De Carbón;Alquitrán;0
2010;OFERTA;Gas lift;Derivados De Carbón;Gas de Altos Hornos;0
2010;OFERTA;Gas lift;Gas Corriente;Gas Corriente;0
2010;OFERTA;Gas lift;Metanol;Metanol;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Petróleo Crudo;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Gas Natural;251,964134
2010;OFERTA;Gas quemado;Energéticos Primarios;Carbón;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Biomasa;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Energía Hídrica;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Energía Eólica;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Energía Solar;0
2010;OFERTA;Gas quemado;Energéticos Primarios;Biogás;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Petróleo Diesel;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Petróleo Combustible;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Gasolina de motor;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Kerosene;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Gas Licuado;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Gasolina de Aviación;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Kerosene de Aviación;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Nafta;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;Coque de Petróleo;0
2010;OFERTA;Gas quemado;Derivados De Petróleo;D.I. de Petróleo;0
2010;OFERTA;Gas quemado;Electricidad;Electricidad;0
2010;OFERTA;Gas quemado;Derivados De Carbón;Coque Mineral;0
2010;OFERTA;Gas quemado;Derivados De Carbón;Gas Coque;0
2010;OFERTA;Gas quemado;Derivados De Carbón;Alquitrán;0
2010;OFERTA;Gas quemado;Derivados De Carbón;Gas de Altos Hornos;0
2010;OFERTA;Gas quemado;Gas Corriente;Gas Corriente;0
2010;OFERTA;Gas quemado;Metanol;Metanol;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Petróleo Crudo;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Gas Natural;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Carbón;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Biomasa;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Energía Hídrica;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Energía Eólica;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Energía Solar;0
2010;OFERTA;Variación de Stock;Energéticos Primarios;Biogás;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Petróleo Diesel;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Petróleo Combustible;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Gasolina de motor;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Kerosene;-647,73
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Gas Licuado;-659,7283
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Gasolina de Aviación;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Kerosene de Aviación;39,038922
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Nafta;-172,2855365
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;Coque de Petróleo;0
2010;OFERTA;Variación de Stock;Derivados De Petróleo;D.I. de Petróleo;-538,9617691
2010;OFERTA;Variación de Stock;Electricidad;Electricidad;0
2010;OFERTA;Variación de Stock;Derivados De Carbón;Coque Mineral;0
2010;OFERTA;Variación de Stock;Derivados De Carbón;Gas Coque;0
2010;OFERTA;Variación de Stock;Derivados De Carbón;Alquitrán;0
2010;OFERTA;Variación de Stock;Derivados De Carbón;Gas de Altos Hornos;0
2010;OFERTA;Variación de Stock;Gas Corriente;Gas Corriente;0
2010;OFERTA;Variación de Stock;Metanol;Metanol;0
2010;OFERTA;Error Estadístico;Energéticos Primarios;Petróleo Crudo;-282,6378402
2010;OFERTA;Error Estadístico;Energéticos Primarios;Gas Natural;1534,535356
2010;OFERTA;Error Estadístico;Energéticos Primarios;Carbón;-2808,446076
2010;OFERTA;Error Estadístico;Energéticos Primarios;Biomasa;-3,27418E-11
2010;OFERTA;Error Estadístico;Energéticos Primarios;Energía Hídrica;0
2010;OFERTA;Error Estadístico;Energéticos Primarios;Energía Eólica;0
2010;OFERTA;Error Estadístico;Energéticos Primarios;Energía Solar;0
2010;OFERTA;Error Estadístico;Energéticos Primarios;Biogás;0
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Petróleo Diesel;6208,399901
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Petróleo Combustible;214,5040258
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Gasolina de motor;-2150,836879
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Kerosene;-117,0737919
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Gas Licuado;3008,611453
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Gasolina de Aviación;7,795694795
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Kerosene de Aviación;1902,909934
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Nafta;0
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Error Estadístico;Derivados De Petróleo;Coque de Petróleo;445,24599
2010;OFERTA;Error Estadístico;Derivados De Petróleo;D.I. de Petróleo;0
2010;OFERTA;Error Estadístico;Electricidad;Electricidad;2158,945349
2010;OFERTA;Error Estadístico;Derivados De Carbón;Coque Mineral;335,245848
2010;OFERTA;Error Estadístico;Derivados De Carbón;Gas Coque;25,7140005
2010;OFERTA;Error Estadístico;Derivados De Carbón;Alquitrán;65,31
2010;OFERTA;Error Estadístico;Derivados De Carbón;Gas de Altos Hornos;171,846
2010;OFERTA;Error Estadístico;Gas Corriente;Gas Corriente;-7,50957125
2010;OFERTA;Error Estadístico;Metanol;Metanol;660,9985198
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Alquitrán;65,31
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Coque Mineral;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Gas Coque;25,714
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Gas de Altos Hornos;161,88
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Coque de Petróleo;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;D.I. de Petróleo;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gas Licuado;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gas de Refinería;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gasolina de Aviación;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gasolina de motor;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Kerosene;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Kerosene de Aviación;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Nafta;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Petróleo Combustible;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Petróleo Diesel;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Electricidad;Electricidad;2982,825349
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Biogás;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Biomasa;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Carbón;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Eólica;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Hídrica;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Solar;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Gas Natural;56,63760019
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Petróleo Crudo;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Gas Corriente;Gas Corriente;0
2010;C.TRANSFO.;Var.Stock + Pérdidas + Error Est.;Metanol;Metanol;660,9985198
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Alquitrán;65,31
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Coque Mineral;335,245848
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Gas Coque;25,7140005
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Carbón;Gas de Altos Hornos;171,846
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Coque de Petróleo;445,24599
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;D.I. de Petróleo;-538,9617691
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gas Licuado;2348,883153
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gasolina de Aviación;7,795694795
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Gasolina de motor;-2150,836879
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Kerosene;-764,8037919
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Kerosene de Aviación;1941,948856
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Nafta;-172,2855365
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Petróleo Combustible;214,5040258
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Derivados De Petróleo;Petróleo Diesel;6208,399901
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Electricidad;Electricidad;2158,945349
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Biogás;0
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Biomasa;-3,27418E-11
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Carbón;-2808,446076
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Eólica;0
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Hídrica;0
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Energía Solar;0
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Gas Natural;1534,535356
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Energéticos Primarios;Petróleo Crudo;-282,6378402
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Gas Corriente;Gas Corriente;-7,50957125
2010;OFERTA;Var.Stock + Pérdidas + Error Est.;Metanol;Metanol;660,9985198
2010;OFERTA;Oferta Total;Energéticos Primarios;Petróleo Crudo;89165,76712
2010;OFERTA;Oferta Total;Energéticos Primarios;Gas Natural;51142,56728
2010;OFERTA;Oferta Total;Energéticos Primarios;Carbón;42472,00415
2010;OFERTA;Oferta Total;Energéticos Primarios;Biomasa;35535,2109
2010;OFERTA;Oferta Total;Energéticos Primarios;Energía Hídrica;18709,78044
2010;OFERTA;Oferta Total;Energéticos Primarios;Energía Eólica;279,7265068
2010;OFERTA;Oferta Total;Energéticos Primarios;Energía Solar;0
2010;OFERTA;Oferta Total;Energéticos Primarios;Biogás;86,4412528
2010;OFERTA;Oferta Total;Derivados De Petróleo;Petróleo Diesel;49446,96548
2010;OFERTA;Oferta Total;Derivados De Petróleo;Petróleo Combustible;3855,836655
2010;OFERTA;Oferta Total;Derivados De Petróleo;Gasolina de motor;5987,253502
2010;OFERTA;Oferta Total;Derivados De Petróleo;Kerosene;647,7359194
2010;OFERTA;Oferta Total;Derivados De Petróleo;Gas Licuado;9913,031139
2010;OFERTA;Oferta Total;Derivados De Petróleo;Gasolina de Aviación;4,4688
2010;OFERTA;Oferta Total;Derivados De Petróleo;Kerosene de Aviación;3704,450135
2010;OFERTA;Oferta Total;Derivados De Petróleo;Nafta;-75,8540805
2010;OFERTA;Oferta Total;Derivados De Petróleo;Gas de Refinería;0
2010;OFERTA;Oferta Total;Derivados De Petróleo;Coque de Petróleo;2058
2010;OFERTA;Oferta Total;Derivados De Petróleo;D.I. de Petróleo;538,9617691
2010;OFERTA;Oferta Total;Electricidad;Electricidad;0
2010;OFERTA;Oferta Total;Derivados De Carbón;Coque Mineral;0
2010;OFERTA;Oferta Total;Derivados De Carbón;Gas Coque;0
2010;OFERTA;Oferta Total;Derivados De Carbón;Alquitrán;0
2010;OFERTA;Oferta Total;Derivados De Carbón;Gas de Altos Hornos;0
2010;OFERTA;Oferta Total;Gas Corriente;Gas Corriente;0
2010;OFERTA;Oferta Total;Metanol;Metanol;-4402,651873
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Petróleo Crudo;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Gas Natural;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Carbón;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Biomasa;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Energía Hídrica;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Energía Eólica;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Energía Solar;0
2010;C.TRANSFO.;Carbón y Leña;Energéticos Primarios;Biogás;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Petróleo Diesel;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Petróleo Combustible;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Gasolina de motor;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Kerosene;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Gas Licuado;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Gasolina de Aviación;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Kerosene de Aviación;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Nafta;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Gas de Refinería;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;Coque de Petróleo;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Petróleo;D.I. de Petróleo;0
2010;C.TRANSFO.;Carbón y Leña;Electricidad;Electricidad;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Carbón;Coque Mineral;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Carbón;Gas Coque;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Carbón;Alquitrán;0
2010;C.TRANSFO.;Carbón y Leña;Derivados De Carbón;Gas de Altos Hornos;0
2010;C.TRANSFO.;Carbón y Leña;Gas Corriente;Gas Corriente;0
2010;C.TRANSFO.;Carbón y Leña;Metanol;Metanol;0
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Petróleo Crudo;0
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Gas Natural;-19177,21257
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Carbón;-39117,14384
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Biomasa;0
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Energía Hídrica;-18386,88722
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Energía Eólica;-279,7265068
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Energía Solar;0
2010;C.TRANSFO.;Electricidad Servicio Público;Energéticos Primarios;Biogás;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Petróleo Diesel;-12941,24816
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Petróleo Combustible;-995,6058315
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Gasolina de motor;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Kerosene;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Gas Licuado;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Gasolina de Aviación;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Kerosene de Aviación;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Nafta;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Gas de Refinería;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;Coque de Petróleo;-2442,223
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Petróleo;D.I. de Petróleo;0
2010;C.TRANSFO.;Electricidad Servicio Público;Electricidad;Electricidad;48171,46407
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Carbón;Coque Mineral;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Carbón;Gas Coque;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Carbón;Alquitrán;0
2010;C.TRANSFO.;Electricidad Servicio Público;Derivados De Carbón;Gas de Altos Hornos;0
2010;C.TRANSFO.;Electricidad Servicio Público;Gas Corriente;Gas Corriente;0
2010;C.TRANSFO.;Electricidad Servicio Público;Metanol;Metanol;0
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Petróleo Crudo;0
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Gas Natural;-405,5595626
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Carbón;0
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Biomasa;-5027,555951
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Energía Hídrica;-322,8932187
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Energía Eólica;0
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Energía Solar;0
2010;C.TRANSFO.;Electricidad Autoproducción;Energéticos Primarios;Biogás;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Petróleo Diesel;-468,53927
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Petróleo Combustible;-1596
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Gasolina de motor;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Kerosene;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Gas Licuado;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Gasolina de Aviación;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Kerosene de Aviación;-0,116883
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Nafta;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Gas de Refinería;-0,0852
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;Coque de Petróleo;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Petróleo;D.I. de Petróleo;0
2010;C.TRANSFO.;Electricidad Autoproducción;Electricidad;Electricidad;2961
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Carbón;Coque Mineral;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Carbón;Gas Coque;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Carbón;Alquitrán;0
2010;C.TRANSFO.;Electricidad Autoproducción;Derivados De Carbón;Gas de Altos Hornos;0
2010;C.TRANSFO.;Electricidad Autoproducción;Gas Corriente;Gas Corriente;0
2010;C.TRANSFO.;Electricidad Autoproducción;Metanol;Metanol;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Petróleo Crudo;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Gas Natural;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Carbón;-3661,9128
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Biomasa;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Hídrica;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Eólica;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Energía Solar;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Energéticos Primarios;Biogás;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Petróleo;Petróleo Diesel;0
2010;C.TRANSFO.;Siderurgia Hornos de Coque;Derivados De Petróleo;Petróleo Combustible;0
